Id,Name,SKU,Description,Price,Stock,CategoryId,IsActive,LucaId,Barcode,katana_product_id,katana_order_id,CreatedAt,UpdatedAt
14015,VARIANT-36652655,VARIANT-36652655,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.4797558,2025-12-22 12:55:38.4797560
14016,VARIANT-36704760,VARIANT-36704760,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.5247001,2025-12-22 12:55:38.5247002
14017,VARIANT-36652464,VARIANT-36652464,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.5394070,2025-12-22 12:55:38.5394070
14018,VARIANT-36652466,VARIANT-36652466,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.5554959,2025-12-22 12:55:38.5554960
14019,VARIANT-36704769,VARIANT-36704769,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.5716904,2025-12-22 12:55:38.5716906
14020,VARIANT-36704768,VARIANT-36704768,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.5869906,2025-12-22 12:55:38.5869907
14021,VARIANT-36704764,VARIANT-36704764,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.5960524,2025-12-22 12:55:38.5960525
14022,VARIANT-36652472,VARIANT-36652472,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.6074469,2025-12-22 12:55:38.6074469
14023,VARIANT-36704758,VARIANT-36704758,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.6209774,2025-12-22 12:55:38.6209775
14024,VARIANT-36704757,VARIANT-36704757,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.6303038,2025-12-22 12:55:38.6303038
14025,VARIANT-36704756,VARIANT-36704756,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.6419137,2025-12-22 12:55:38.6419137
14026,VARIANT-36704755,VARIANT-36704755,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.6552120,2025-12-22 12:55:38.6552121
14027,VARIANT-36704767,VARIANT-36704767,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.6627503,2025-12-22 12:55:38.6627504
14028,VARIANT-36652462,VARIANT-36652462,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.6734207,2025-12-22 12:55:38.6734208
14029,VARIANT-36652471,VARIANT-36652471,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.6854984,2025-12-22 12:55:38.6854985
14030,VARIANT-36704759,VARIANT-36704759,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.6949577,2025-12-22 12:55:38.6949579
14031,VARIANT-36652465,VARIANT-36652465,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.7295073,2025-12-22 12:55:38.7295073
14032,VARIANT-36704743,VARIANT-36704743,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.7817609,2025-12-22 12:55:38.7817610
14033,VARIANT-36652654,VARIANT-36652654,NULL,17.10,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.8218792,2025-12-22 12:55:38.8218793
14034,VARIANT-36652182,VARIANT-36652182,NULL,14.50,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.8567884,2025-12-22 12:55:38.8567884
14035,VARIANT-36652183,VARIANT-36652183,NULL,10.48,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.9270479,2025-12-22 12:55:38.9270480
14036,VARIANT-36652181,VARIANT-36652181,NULL,51.03,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:38.9533410,2025-12-22 12:55:38.9533411
14037,VARIANT-36704798,VARIANT-36704798,NULL,4.04,0,1,1,NULL,NULL,NULL,NULL,2025-12-22 12:55:39.0137469,2025-12-22 12:55:39.0137470
14038,6563966,6563966,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-23 00:13:14.2364532,2025-12-23 00:13:14.2364759

(1034 rows affected)
